title	url	imdbRating	ratingCount	duration	year																																							
Quills - Macht der Besessenheit (2000)	http://www.imdb.com/title/tt0180073/	7.4	39696	124	2000																																							
Tenacious D: The Complete Master Works (TV Series 1997–2000)	http://www.imdb.com/title/tt0180241/	8.2	2494	30	1997																																							
Women Talking Dirty (1999)	http://www.imdb.com/title/tt0180316/	6.3	486	97	1999																																							
Druga Zikina dinastija (1986)	http://www.imdb.com/title/tt0180659/	7.3	595	90	1986																																							
In China essen sie Hunde (1999)	http://www.imdb.com/title/tt0180748/	7.6	13338	91	1999																																							
The Dawn Express (1942)	http://www.imdb.com/title/tt0034637/	4.7	72	54	1942																																							
Bossa Nova (2000)	http://www.imdb.com/title/tt0180837/	6.5	1475	95	2000																																							
Tekken 3 (Video Game 1998)	http://www.imdb.com/title/tt0181047/	8.3	941	0	1998																																							
Good Vibrations - Sex vom anderen Stern (2000)	http://www.imdb.com/title/tt0181151/	5.6	7342	105	2000																																							
This Morning (TV Series 1988– )	http://www.imdb.com/title/tt0181261/	5	246	120	1988																																							
Thundarr the Barbarian (TV Series 1980–1984)	http://www.imdb.com/title/tt0181262/	7.6	536	30	1984																																							
American Movie (1999)	http://www.imdb.com/title/tt0181288/	7.9	12139	107	1999																																							
Bar Hopping (TV Movie 2000)	http://www.imdb.com/title/tt0181306/	4.1	140	89	2000																																							
Der Diamanten-Cop (1999)	http://www.imdb.com/title/tt0181316/	6.2	52182	93	1999																																							
Sabotageauftrag Berlin (1942)	http://www.imdb.com/title/tt0034646/	6.9	1204	107	1942																																							
Est-Ouest - Eine Liebe in Rußland (1999)	http://www.imdb.com/title/tt0181530/	7.5	3562	121	1999																																							
Stealth Fighter (1999)	http://www.imdb.com/title/tt0181838/	3.6	703	88	1999																																							
Almost Famous - Fast berühmt (2000)	http://www.imdb.com/title/tt0181875/	8	171052	122	2000																																							
Ri$iko - Der schnellste Weg zum Reichtum (2000)	http://www.imdb.com/title/tt0181984/	7	35977	120	2000																																							
Copy Shop (2001)	http://www.imdb.com/title/tt0182014/	7.4	1118	12	2001																																							
The Fleet's In (1942)	http://www.imdb.com/title/tt0034736/	6.9	246	93	1942																																							
Miles Turns 21 (TV Movie 1990)	http://www.imdb.com/title/tt0182319/	4.5	6	46	1990																																							
The Adam and Joe Show (TV Series 1996–2001)	http://www.imdb.com/title/tt0182553/	8.4	374	25	1996																																							
Movie Stars (TV Series 1999– )	http://www.imdb.com/title/tt0182617/	5.8	70	30	1999																																							
Hausmeister Stubbs (TV Series 1999–2001)	http://www.imdb.com/title/tt0182621/	6.6	2710	30	1999																																							
Mission to Mars (2000)	http://www.imdb.com/title/tt0183523/	5.5	52891	114	2000																																							
Mädchen im Nachtverkehr (1976)	http://www.imdb.com/title/tt0183551/	5.7	63	69	1976																																							
Oglinda (1993)	http://www.imdb.com/title/tt0183589/	7.4	299	160	1993																																							
Unternehmen Tigersprung (1942)	http://www.imdb.com/title/tt0034742/	6.8	2158	90	1942																																							
Ritter aus Leidenschaft (2001)	http://www.imdb.com/title/tt0183790/	6.9	113302	132	2001																																							
Taxi Taxi (2000)	http://www.imdb.com/title/tt0183869/	6.4	33859	88	2000																																							
My Little Pony 'n Friends (TV Series 1986– )	http://www.imdb.com/title/tt0184761/	5.6	579	30	1986																																							
The Nazis Strike (1943)	http://www.imdb.com/title/tt0184773/	7.2	477	41	1943																																							
O - Vertrauen\	 Verrat (2001)	o vertrauen verf hrung verrat	http://www.imdb.com/title/tt0184791/	0.103333333	16163																																				0	0		
Schneefrei (2000)	http://www.imdb.com/title/tt0184907/	4.9	7746	89	2000																																							
Unser trautes Heim (1942)	http://www.imdb.com/title/tt0034780/	7.1	896	93	1942																																							
Wonder Boys (2000)	http://www.imdb.com/title/tt0185014/	7.4	50459	107	2000																																							
Pups - Kein Kinderspiel (1999)	http://www.imdb.com/title/tt0185101/	6.1	1407	99	1999																																							
Food and Magic (1943)	http://www.imdb.com/title/tt0185319/	5.3	16	10	1943																																							
Haunted Hill (1999)	http://www.imdb.com/title/tt0185371/	5.6	39849	93	1999																																							
Meikyû monogatari (1987)	http://www.imdb.com/title/tt0185481/	7.3	1020	50	1987																																							
The Ghost of Frankenstein (1942)	http://www.imdb.com/title/tt0034786/	6.1	2985	67	1942																																							
Tudo Bem (1978)	http://www.imdb.com/title/tt0185733/	6.7	114	111	1978																																							
Bucky O'Hare and the Toad Wars! (TV Series 1991–1992)	http://www.imdb.com/title/tt0185793/	7.8	323	30	1991																																							
Blair Witch Project (1999)	http://www.imdb.com/title/tt0185937/	6.4	153350	81	1999																																							
Buena Vista Social Club (1999)	http://www.imdb.com/title/tt0186508/	7.6	11075	105	1999																																							
Space Cowboys (2000)	http://www.imdb.com/title/tt0186566/	6.4	50897	130	2000																																							
Bounce - Eine Chance für die Liebe (2000)	http://www.imdb.com/title/tt0186894/	5.7	15376	106	2000																																							
Nigahen: Nagina Part II (1989)	http://www.imdb.com/title/tt0187351/	5.4	118	0	1989																																							
Spaced (TV Series 1999–2001)	http://www.imdb.com/title/tt0187664/	8.8	32320	25	1999																																							
Blade II (2002)	http://www.imdb.com/title/tt0187738/	6.7	123845	117	2002																																							
Birthday Girl - Braut auf Bestellung (2001)	http://www.imdb.com/title/tt0188453/	6.1	19491	93	2001																																							
A Christmas Carol (TV Movie 1977)	http://www.imdb.com/title/tt0188504/	6.9	156	58	1977																																							
Human Traffic (1999)	http://www.imdb.com/title/tt0188674/	7	16445	99	1999																																							
Grand Central Murder (1942)	http://www.imdb.com/title/tt0034808/	6.6	446	73	1942																																							
More (1998)	http://www.imdb.com/title/tt0188913/	8.3	3779	6	1998																																							
The Big Day (2001)	http://www.imdb.com/title/tt0189201/	4.7	230	88	2001																																							
CBS News Up to the Minute (TV Series 1992– )	http://www.imdb.com/title/tt0189248/	4.8	12	0	1992																																							
Mighty Like a Moose (1926)	http://www.imdb.com/title/tt0189736/	7.2	344	22	1926																																							
Odia il prossimo tuo (1968)	http://www.imdb.com/title/tt0189844/	4.9	147	88	1968																																							
Shadow of the Vampire (2000)	http://www.imdb.com/title/tt0189998/	6.9	30520	92	2000																																							
The Treaty (TV Movie 1992)	http://www.imdb.com/title/tt0190088/	8.4	73	0	1992																																							
Keine halben Sachen (2000)	http://www.imdb.com/title/tt0190138/	6.7	78290	98	2000																																							
Musik\	musik musik	http://www.imdb.com/title/tt0034862/	7.6	113.3	6000																																				0			
Ghulam (1998)	http://www.imdb.com/title/tt0190419/	7.4	4515	0	1998																																							
Vatel (2000)	http://www.imdb.com/title/tt0190861/	6.6	5500	103	2000																																							
Yasaeng dongmul bohoguyeog (1997)	http://www.imdb.com/title/tt0190882/	6.4	552	105	1997																																							
Helden aus der zweiten Reihe (2000)	http://www.imdb.com/title/tt0191397/	6.5	40468	118	2000																																							
Marlene (2000)	http://www.imdb.com/title/tt0192295/	5.8	459	132	2000																																							
Mr. Death: The Rise and Fall of Fred A. Leuchter\	mr death the rise and fall of fred a leuchter jr	http://www.imdb.com/title/tt0192335/	7.5	68.91666667	5460																																				0			
Film '72 (TV Series 1971– )	http://www.imdb.com/title/tt0192897/	7.4	342	30	1971																																							
The Late Late Show with Craig Kilborn (TV Series 1999–2004)	http://www.imdb.com/title/tt0192906/	5.3	562	60	1999																																							
Passions (TV Series 1999–2008)	http://www.imdb.com/title/tt0192917/	5.8	1776	60	1999																																							
Sign of the Times (1999)	http://www.imdb.com/title/tt0193506/	6.2	131	104	1999																																							
Texas Rangers (2001)	http://www.imdb.com/title/tt0193560/	5.2	4202	86	2001																																							
Die ganze Wahrheit (1942)	http://www.imdb.com/title/tt0034936/	6.9	1221	100	1942																																							
The Century (TV Mini-Series 1999)	http://www.imdb.com/title/tt0193673/	8.2	42	720	1999																																							
Voll daneben voll im Leben (TV Series 1999–2000)	http://www.imdb.com/title/tt0193676/	9	68085	60	1999																																							
The Amputee (1974)	http://www.imdb.com/title/tt0193716/	5.6	2762	9	1974																																							
The First Men in the Moon (1919)	http://www.imdb.com/title/tt0193947/	7.6	25	0	1919																																							
It's Tough to Be a Bug (1998)	http://www.imdb.com/title/tt0194051/	7.4	487	9	1998																																							
Theresienstadt (1944)	http://www.imdb.com/title/tt0194445/	4.2	81	23	1944																																							
The New Adventures of Mighty Mouse and Heckle and Jeckle (TV Series 1979–1982)	http://www.imdb.com/title/tt0194616/	7	182	30	1982																																							
War of 1812 (TV Mini-Series 1999)	http://www.imdb.com/title/tt0194627/	8	36	60	1999																																							
Samsara (2001)	http://www.imdb.com/title/tt0196069/	7.7	4261	145	2001																																							
Zoolander (2001)	http://www.imdb.com/title/tt0196229/	6.6	150272	89	2001																																							
